Transfer Net,Driver,Receiver,R / F,Min Etch Delay (ns),Max Etch Delay (ns),AC-DC Slew Rate (V/ns),Corner,Edge #,Time (ns),Pulse Width (ns),Delay Variation (ns),Driver Probe Point,Receiver Node,Min Raw Etch Delay (ns),Max Raw Etch Delay (ns),Min Derate (ns),Max Derate (ns),Standard Load Delay (ns),Simulation,Ac Noise,Ac Noise Source,$T1:DELAY,$T2:DELAY,$T4:DELAY,PATTERN
sheet1,Controller,IO0,F,1.054,1.113,11.207,FFFE,10,151.685,15.000,0.059,SL_PAD/,IO0_pad,1.606,1.665,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.029,1.092,10.560,FFFE,11,166.727,15.000,0.063,SL_PAD/,IO0_pad,1.645,1.708,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,1.056,1.115,11.151,FFFE,12,181.686,15.000,0.059,SL_PAD/,IO0_pad,1.608,1.667,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.029,1.091,10.582,FFFE,13,196.726,15.000,0.062,SL_PAD/,IO0_pad,1.645,1.707,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,1.057,1.116,11.248,FFFE,14,211.687,15.000,0.059,SL_PAD/,IO0_pad,1.609,1.668,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.030,1.092,10.529,FFFE,15,226.727,15.000,0.062,SL_PAD/,IO0_pad,1.646,1.708,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.211,1.273,10.656,FFFE,2,31.841,15.000,0.062,SL_PAD/,IO1_pad,1.763,1.825,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.183,1.247,10.357,FFFE,3,46.881,15.000,0.064,SL_PAD/,IO1_pad,1.799,1.863,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.210,1.276,9.984,FFFE,4,61.841,15.000,0.066,SL_PAD/,IO1_pad,1.762,1.828,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.182,1.245,10.439,FFFE,5,76.880,15.000,0.063,SL_PAD/,IO1_pad,1.798,1.861,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.207,1.271,10.436,FFFE,6,91.838,15.000,0.064,SL_PAD/,IO1_pad,1.759,1.823,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.183,1.246,10.503,FFFE,7,106.880,15.000,0.063,SL_PAD/,IO1_pad,1.799,1.862,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.211,1.275,10.282,FFFE,8,121.841,15.000,0.064,SL_PAD/,IO1_pad,1.763,1.827,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.182,1.245,10.529,FFFE,9,136.880,15.000,0.063,SL_PAD/,IO1_pad,1.798,1.861,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.208,1.270,10.608,FFFE,10,151.838,15.000,0.062,SL_PAD/,IO1_pad,1.760,1.822,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.182,1.246,10.264,FFFE,11,166.881,15.000,0.064,SL_PAD/,IO1_pad,1.798,1.862,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.210,1.275,10.187,FFFE,12,181.840,15.000,0.065,SL_PAD/,IO1_pad,1.762,1.827,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.183,1.247,10.420,FFFE,13,196.881,15.000,0.064,SL_PAD/,IO1_pad,1.799,1.863,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.210,1.273,10.463,FFFE,14,211.842,15.000,0.063,SL_PAD/,IO1_pad,1.762,1.825,0.000,0.000,0.552,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.182,1.246,10.309,FFFE,15,226.880,15.000,0.064,SL_PAD/,IO1_pad,1.798,1.862,0.000,0.000,0.616,controller_fffe_6_0o75_0o75\controller_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.076,1.147,9.372,FFFE,2,31.712,15.000,0.071,SL_PAD/,Controller_pad,1.628,1.699,0.000,0.000,0.552,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.062,1.132,9.540,FFFE,3,46.762,15.000,0.070,SL_PAD/,Controller_pad,1.678,1.748,0.000,0.000,0.616,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.074,1.145,9.296,FFFE,4,61.709,15.000,0.071,SL_PAD/,Controller_pad,1.626,1.697,0.000,0.000,0.552,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.061,1.130,9.537,FFFE,5,76.761,15.000,0.069,SL_PAD/,Controller_pad,1.677,1.746,0.000,0.000,0.616,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.075,1.145,9.406,FFFE,6,91.710,15.000,0.070,SL_PAD/,Controller_pad,1.627,1.697,0.000,0.000,0.552,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.062,1.131,9.501,FFFE,7,106.761,15.000,0.069,SL_PAD/,Controller_pad,1.678,1.747,0.000,0.000,0.616,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.074,1.146,9.146,FFFE,8,121.710,15.000,0.072,SL_PAD/,Controller_pad,1.626,1.698,0.000,0.000,0.552,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.063,1.133,9.484,FFFE,9,136.763,15.000,0.070,SL_PAD/,Controller_pad,1.679,1.749,0.000,0.000,0.616,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.076,1.146,9.509,FFFE,10,151.712,15.000,0.070,SL_PAD/,Controller_pad,1.628,1.698,0.000,0.000,0.552,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.061,1.132,9.364,FFFE,11,166.762,15.000,0.071,SL_PAD/,Controller_pad,1.677,1.748,0.000,0.000,0.616,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.075,1.147,9.164,FFFE,12,181.711,15.000,0.072,SL_PAD/,Controller_pad,1.627,1.699,0.000,0.000,0.552,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.063,1.133,9.400,FFFE,13,196.763,15.000,0.070,SL_PAD/,Controller_pad,1.679,1.749,0.000,0.000,0.616,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.077,1.149,9.094,FFFE,14,211.713,15.000,0.072,SL_PAD/,Controller_pad,1.629,1.701,0.000,0.000,0.552,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.064,1.133,9.644,FFFE,15,226.763,15.000,0.069,SL_PAD/,Controller_pad,1.680,1.749,0.000,0.000,0.616,io0_fffe_6_0o75_0o75\io0_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.228,1.324,6.896,FFFE,2,31.868,15.000,0.096,SL_PAD/,Controller_pad,1.780,1.876,0.000,0.000,0.552,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.196,1.264,9.616,FFFE,3,46.895,15.000,0.068,SL_PAD/,Controller_pad,1.812,1.880,0.000,0.000,0.616,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.236,1.335,6.699,FFFE,4,61.879,15.000,0.099,SL_PAD/,Controller_pad,1.788,1.887,0.000,0.000,0.552,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.193,1.262,9.648,FFFE,5,76.893,15.000,0.069,SL_PAD/,Controller_pad,1.809,1.878,0.000,0.000,0.616,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.237,1.337,6.619,FFFE,6,91.879,15.000,0.100,SL_PAD/,Controller_pad,1.789,1.889,0.000,0.000,0.552,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.193,1.261,9.668,FFFE,7,106.892,15.000,0.068,SL_PAD/,Controller_pad,1.809,1.877,0.000,0.000,0.616,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.238,1.340,6.451,FFFE,8,121.879,15.000,0.102,SL_PAD/,Controller_pad,1.790,1.892,0.000,0.000,0.552,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.194,1.262,9.712,FFFE,9,136.893,15.000,0.068,SL_PAD/,Controller_pad,1.810,1.878,0.000,0.000,0.616,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.240,1.342,6.486,FFFE,10,151.882,15.000,0.102,SL_PAD/,Controller_pad,1.792,1.894,0.000,0.000,0.552,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.195,1.263,9.594,FFFE,11,166.895,15.000,0.068,SL_PAD/,Controller_pad,1.811,1.879,0.000,0.000,0.616,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.240,1.342,6.504,FFFE,12,181.881,15.000,0.102,SL_PAD/,Controller_pad,1.792,1.894,0.000,0.000,0.552,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.196,1.265,9.545,FFFE,13,196.896,15.000,0.069,SL_PAD/,Controller_pad,1.812,1.881,0.000,0.000,0.616,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.239,1.343,6.312,FFFE,14,211.880,15.000,0.104,SL_PAD/,Controller_pad,1.791,1.895,0.000,0.000,0.552,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.192,1.259,9.798,FFFE,15,226.891,15.000,0.067,SL_PAD/,Controller_pad,1.808,1.875,0.000,0.000,0.616,io1_fffe_6_0o75_0o75\io1_fffe_6_0o75_0o75.csd,0.00V,tnet,6in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,1.052,1.108,11.757,FFFE,2,31.680,15.000,0.056,SL_PAD/,IO0_pad,1.604,1.660,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,1.028,1.091,10.630,FFFE,3,46.726,15.000,0.063,SL_PAD/,IO0_pad,1.644,1.707,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,1.047,1.105,11.442,FFFE,4,61.677,15.000,0.058,SL_PAD/,IO0_pad,1.599,1.657,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,1.027,1.090,10.527,FFFE,5,76.725,15.000,0.063,SL_PAD/,IO0_pad,1.643,1.706,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,1.052,1.107,11.933,FFFE,6,91.681,15.000,0.055,SL_PAD/,IO0_pad,1.604,1.659,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,1.029,1.091,10.610,FFFE,7,106.726,15.000,0.062,SL_PAD/,IO0_pad,1.645,1.707,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,1.051,1.108,11.502,FFFE,8,121.680,15.000,0.057,SL_PAD/,IO0_pad,1.603,1.660,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,1.029,1.092,10.517,FFFE,9,136.727,15.000,0.063,SL_PAD/,IO0_pad,1.645,1.708,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,1.050,1.107,11.646,FFFE,10,151.679,15.000,0.057,SL_PAD/,IO0_pad,1.602,1.659,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,1.029,1.092,10.503,FFFE,11,166.727,15.000,0.063,SL_PAD/,IO0_pad,1.645,1.708,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,1.052,1.107,11.936,FFFE,12,181.681,15.000,0.055,SL_PAD/,IO0_pad,1.604,1.659,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,1.029,1.091,10.606,FFFE,13,196.727,15.000,0.062,SL_PAD/,IO0_pad,1.645,1.707,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,1.051,1.107,11.707,FFFE,14,211.680,15.000,0.056,SL_PAD/,IO0_pad,1.603,1.659,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,R,1.028,1.090,10.575,FFFE,15,226.725,15.000,0.062,SL_PAD/,IO0_pad,1.644,1.706,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.343,1.409,9.869,FFFE,2,31.975,15.000,0.066,SL_PAD/,IO1_pad,1.895,1.961,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.321,1.382,10.693,FFFE,3,47.017,15.000,0.061,SL_PAD/,IO1_pad,1.937,1.998,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.338,1.407,9.591,FFFE,4,61.971,15.000,0.069,SL_PAD/,IO1_pad,1.890,1.959,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.320,1.380,10.844,FFFE,5,77.016,15.000,0.060,SL_PAD/,IO1_pad,1.936,1.996,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.343,1.412,9.637,FFFE,6,91.975,15.000,0.069,SL_PAD/,IO1_pad,1.895,1.964,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.321,1.382,10.895,FFFE,7,107.017,15.000,0.061,SL_PAD/,IO1_pad,1.937,1.998,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.343,1.415,9.130,FFFE,8,121.977,15.000,0.072,SL_PAD/,IO1_pad,1.895,1.967,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.322,1.384,10.788,FFFE,9,137.019,15.000,0.062,SL_PAD/,IO1_pad,1.938,2.000,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.342,1.409,9.735,FFFE,10,151.974,15.000,0.067,SL_PAD/,IO1_pad,1.894,1.961,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.321,1.382,10.844,FFFE,11,167.017,15.000,0.061,SL_PAD/,IO1_pad,1.937,1.998,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.343,1.410,9.823,FFFE,12,181.976,15.000,0.067,SL_PAD/,IO1_pad,1.895,1.962,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.323,1.383,10.982,FFFE,13,197.018,15.000,0.060,SL_PAD/,IO1_pad,1.939,1.999,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,F,1.343,1.413,9.426,FFFE,14,211.976,15.000,0.070,SL_PAD/,IO1_pad,1.895,1.965,0.000,0.000,0.552,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,Controller,IO1,R,1.319,1.381,10.687,FFFE,15,227.016,15.000,0.062,SL_PAD/,IO1_pad,1.935,1.997,0.000,0.000,0.616,controller_fffe_6_0o75_1o5\controller_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,1.052,1.120,9.748,FFFE,2,31.686,15.000,0.068,SL_PAD/,Controller_pad,1.604,1.672,0.000,0.000,0.552,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,R,1.044,1.109,10.224,FFFE,3,46.742,15.000,0.065,SL_PAD/,Controller_pad,1.660,1.725,0.000,0.000,0.616,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,1.054,1.123,9.586,FFFE,4,61.689,15.000,0.069,SL_PAD/,Controller_pad,1.606,1.675,0.000,0.000,0.552,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,R,1.046,1.109,10.366,FFFE,5,76.743,15.000,0.063,SL_PAD/,Controller_pad,1.662,1.725,0.000,0.000,0.616,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,1.055,1.124,9.654,FFFE,6,91.690,15.000,0.069,SL_PAD/,Controller_pad,1.607,1.676,0.000,0.000,0.552,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,R,1.048,1.112,10.353,FFFE,7,106.745,15.000,0.064,SL_PAD/,Controller_pad,1.664,1.728,0.000,0.000,0.616,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,1.054,1.123,9.594,FFFE,8,121.689,15.000,0.069,SL_PAD/,Controller_pad,1.606,1.675,0.000,0.000,0.552,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,R,1.048,1.113,10.214,FFFE,9,136.746,15.000,0.065,SL_PAD/,Controller_pad,1.664,1.729,0.000,0.000,0.616,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,1.053,1.122,9.656,FFFE,10,151.687,15.000,0.069,SL_PAD/,Controller_pad,1.605,1.674,0.000,0.000,0.552,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,R,1.048,1.112,10.358,FFFE,11,166.746,15.000,0.064,SL_PAD/,Controller_pad,1.664,1.728,0.000,0.000,0.616,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,1.052,1.119,9.755,FFFE,12,181.685,15.000,0.067,SL_PAD/,Controller_pad,1.604,1.671,0.000,0.000,0.552,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,R,1.047,1.112,10.264,FFFE,13,196.745,15.000,0.065,SL_PAD/,Controller_pad,1.663,1.728,0.000,0.000,0.616,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,1.054,1.122,9.782,FFFE,14,211.688,15.000,0.068,SL_PAD/,Controller_pad,1.606,1.674,0.000,0.000,0.552,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,R,1.047,1.111,10.287,FFFE,15,226.745,15.000,0.064,SL_PAD/,Controller_pad,1.663,1.727,0.000,0.000,0.616,io0_fffe_6_0o75_1o5\io0_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,F,1.344,1.425,8.110,FFFE,2,31.979,15.000,0.081,SL_PAD/,Controller_pad,1.896,1.977,0.000,0.000,0.552,io1_fffe_6_0o75_1o5\io1_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,R,1.303,1.364,10.729,FFFE,3,46.999,15.000,0.061,SL_PAD/,Controller_pad,1.919,1.980,0.000,0.000,0.616,io1_fffe_6_0o75_1o5\io1_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,F,1.343,1.424,8.160,FFFE,4,61.979,15.000,0.081,SL_PAD/,Controller_pad,1.895,1.976,0.000,0.000,0.552,io1_fffe_6_0o75_1o5\io1_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,R,1.304,1.366,10.660,FFFE,5,77.002,15.000,0.062,SL_PAD/,Controller_pad,1.920,1.982,0.000,0.000,0.616,io1_fffe_6_0o75_1o5\io1_fffe_6_0o75_1o5.csd,0.00V,tnet,6in,0.75in,1.5in,default_clock
